FECHAS,Temp_Coj_Rad_LAB_BAC1_CC2,Temp_Coj_Rad_1_LOAB_BAC1_CC2,Temp_Coj_Emp_BAC1_CC2,Vel_Vib_Coj_Emp_Dir1_BAC1_CC2,Vel_Vib_Coj_Emp_Dir2_BAC1_CC2,Temp_R_Motor_BAC1_CC2,Temp_S_Motor_BAC1_CC2,Temp_T_Motor_BAC1_CC2,Pot_Turb_Vapor__CC1,Pot_Turb_Gas_3__CC1,Pot_Turb_Gas_4__CC1,Pot_Turb_Vapor__CC2,Pot_Turb_Gas_5__CC2,Pot_Turb_Gas_6__CC2,Intensidad_R_Motor_BAC1_CC2,Intensidad_S_Motor_BAC1_CC2,Intensidad_T_Motor_BAC1_CC2,Rango Pot_Turb_Vapor__CC2
2022-01-04 00:50:00,72.88466644,56.14613724,71.48590851,1.791519165,1.824989676,104.8801422,104.0843506,105.6082153,24.01854897,0.273108453,46.568573,30.17719269,34.13708496,34.03639984,76.8494873,75.54180145,76.32901764,40.0
2022-01-04 01:00:00,72.87161255,56.10221481,71.44568634,1.767101407,1.911183357,104.83815,104.0471191,105.5354233,26.55517006,0.270893008,54.50915909,22.98250771,33.29848862,33.31784439,76.85183716,75.54302979,76.33146667,30.0
2022-01-04 01:10:00,72.85783386,56.07695389,70.85424042,1.729676247,1.919718623,104.8001862,103.9842911,105.4637527,26.9484787,0.257046819,55.41693497,24.05034256,32.00014496,31.95850182,76.85419464,75.54425812,76.33392334,30.0
2022-01-04 01:20:00,72.83303833,56.0699501,69.84955597,1.720868468,1.959837079,104.7009964,103.8983765,105.4379272,26.65660286,0.263874769,56.7484436,20.98500252,32.83850098,33.1973114,76.85654449,75.54547882,76.33638,30.0
2022-01-04 01:30:00,72.79212952,56.09203339,67.98754883,1.740505815,2.013258934,104.5480118,103.842308,105.3901367,27.07484436,0.271497548,55.24222183,20.56746674,32.17463303,32.41428757,76.85889435,75.54670715,76.33883667,30.0
2022-01-04 01:40:00,72.74416351,56.11620331,65.68331146,1.766206741,1.954284549,104.546875,103.8491669,105.348053,27.57233047,0.251885116,56.51197052,21.20941162,33.76807404,34.21370316,76.8612442,75.54793549,76.34128571,30.0
2022-01-04 01:50:00,72.67011261,56.13009644,64.25797272,1.796341658,2.010897875,104.5209808,103.7899857,105.307045,28.14896584,0.259695351,60.29747772,21.61359406,34.31522369,34.29372787,76.86360168,75.54916382,76.34374237,30.0
2022-01-04 02:00:00,72.61482239,56.14085007,63.00426865,1.807854295,2.032058001,104.4628906,103.7614899,105.3156357,28.67148399,0.273275614,61.28369904,23.52447128,31.98952675,40.36146164,76.86595154,75.55039215,76.34619904,30.0
2022-01-04 02:10:00,72.57584381,56.15016174,62.11312485,1.807681322,2.029294014,104.4730072,103.8610611,105.3117294,28.14473534,0.271333247,60.47181702,25.09396744,31.84749031,42.31203079,76.86830139,75.55162048,76.34864807,30.0
2022-01-04 02:20:00,72.48451233,56.15966415,61.47735214,1.807420135,1.822109103,104.4938583,103.7978363,105.3052902,27.71020317,0.271010667,58.68406296,24.72719574,33.50758743,43.03779984,76.87065887,75.55284882,76.35110474,30.0
2022-01-04 02:30:00,72.43138123,56.17757034,60.88805008,1.807470798,1.74991107,104.5296478,103.7692108,105.2906647,27.61567116,0.270683348,58.59776306,24.81389427,32.25313187,42.36077118,76.87300873,75.55406952,76.3535614,30.0
2022-01-04 02:40:00,72.40202332,56.20302963,60.49152374,1.807674885,1.750321984,104.4656143,103.8148727,105.2763367,27.73018456,0.268487722,58.92021179,25.11266708,32.78048325,42.5056076,76.87535858,75.55529785,76.35601044,30.0
2022-01-04 02:50:00,72.36304474,56.22967529,60.12572479,1.807757974,1.743397832,104.423439,103.8700333,105.2621536,27.57434464,0.248907328,58.96783447,25.01314926,32.03196335,42.54053879,76.87770844,75.55652618,76.3584671,30.0
2022-01-04 03:00:00,72.32540894,56.23456573,59.86376572,1.776645541,1.835339189,104.4479446,103.8979874,105.2414017,27.88946152,0.261829823,59.08633804,24.44275665,34.10679245,43.01381302,76.88006592,75.55775452,76.36092377,30.0
2022-01-04 03:10:00,72.2931366,56.20734787,59.64538574,1.765543938,2.076281548,104.4638214,103.8640137,105.2439728,28.05971718,0.273742288,60.34338379,25.44361687,33.39741898,43.2557373,76.88241577,75.55898285,76.3633728,30.0
2022-01-04 03:20:00,72.26509857,56.16270065,59.43658447,1.807863474,2.046017885,104.4627991,103.8155136,105.255127,28.32269859,0.271701306,60.79892349,24.92928886,31.96920776,42.10662842,76.88476563,75.56021118,76.36582947,30.0
2022-01-04 03:30:00,72.19745636,56.1046257,59.28426743,1.810907006,2.051333189,104.3692398,103.7762604,105.2005768,28.38558006,0.271649331,61.5166893,25.41593552,32.96031952,42.94657135,76.88711548,75.56143188,76.36828613,30.0
2022-01-04 03:40:00,72.11870575,56.02769089,59.16633987,1.820622683,2.105918407,104.3749161,103.7645798,105.188324,28.52915382,0.270419836,61.49825287,24.83960342,32.91007233,43.25069427,76.88947296,75.56266022,76.3707428,30.0
2022-01-04 03:50:00,72.05316162,55.94822693,59.04835129,1.822387099,2.134752274,104.3721924,103.7202988,105.1961441,28.54854012,0.27100414,61.98918915,24.64441681,34.37485123,44.14329147,76.89182281,75.56388855,76.37319183,30.0
2022-01-04 04:00:00,71.99860382,55.88285446,58.93092346,1.799749374,2.041295767,104.3161774,103.6738586,105.1533432,28.95935631,0.272739112,62.83061981,24.65860367,33.50683975,43.38173294,76.89417267,75.56511688,76.3756485,30.0
2022-01-04 04:10:00,71.95553589,55.80172729,58.85091782,1.750203967,2.081829548,104.363327,103.6292725,105.134407,28.82635117,0.271325111,63.1015892,25.12734985,34.0039978,43.99344254,76.89653015,75.56634521,76.37810516,30.0
2022-01-04 04:20:00,71.91677856,55.70723343,58.77337646,1.744006038,2.232871771,104.3945465,103.6725464,105.1120224,29.42835236,0.270621687,63.00340271,25.00360489,33.01566696,42.92959976,76.89888,75.56757355,76.3805542,30.0
2022-01-04 04:30:00,71.89961243,55.62977982,58.71341324,1.899356246,2.299437284,104.314621,103.7001801,105.0798111,29.23047829,0.27293846,62.57680893,25.3530159,32.76848221,43.10315323,76.90122986,75.56880188,76.38301086,30.0
2022-01-04 04:40:00,71.86724091,55.56990051,58.63541031,1.850280046,2.379076004,104.3324127,103.6620331,105.044899,28.95941544,0.297443956,63.29578018,23.32025719,32.47452164,36.918396,76.90357971,75.57002258,76.38546753,30.0
2022-01-04 04:50:00,71.80512238,55.53512573,58.59586716,1.813790321,2.121873856,104.2740555,103.5958252,105.030899,29.09096527,0.279320151,63.38857651,21.6969471,32.58638382,32.73022842,76.90593719,75.57125092,76.38791656,30.0
2022-01-04 05:00:00,71.73665619,55.50150299,58.55966949,1.855493426,1.829143047,104.2116241,103.5488586,105.0304871,28.34249496,0.290688306,61.50640869,20.50744247,30.6115036,30.78966713,76.90828705,75.57247925,76.39037323,30.0
2022-01-04 05:10:00,71.66677094,55.48976135,58.5097084,1.807785153,1.704749942,104.3300629,103.5753021,105.0171738,27.26991272,0.29730159,57.53367615,31.07891846,29.65556717,29.47130203,76.9106369,75.57370758,76.3928299,40.0
2022-01-05 00:00:00,68.83250427,52.36016846,69.01739502,1.783985615,2.179483175,100.7037201,100.0389023,101.5419693,20.73939705,0.252109826,37.4836235,33.18502426,31.78157043,31.69243431,77.17640686,75.71237946,76.67016602,40.0
2022-01-05 00:10:00,68.8719101,52.42974091,69.01196289,1.663199663,2.091445208,100.6725082,99.95347595,101.4906769,21.4727993,0.248629004,40.82632828,19.72735596,31.80903053,32.03698349,77.17876434,75.71360016,76.67262268,20.0
2022-01-05 00:20:00,68.90965271,52.50814056,69.01218414,1.688126564,2.099406719,100.7384949,100.0398178,101.443428,21.72714996,0.273151159,40.38121033,18.47569656,29.42508507,29.89760017,77.1811142,75.71482849,76.67507935,20.0
2022-01-05 00:30:00,68.92086792,52.58088303,69.00975037,1.710558891,2.147242069,100.745369,100.1303406,101.4398041,19.33839607,0.252094865,33.85954285,18.50388145,24.46813393,26.42976379,77.18346405,75.71605682,76.67752838,20.0
2022-01-05 00:40:00,68.93145752,52.63961411,69.00958252,1.709763885,2.134547949,100.7426453,100.0504456,101.4562531,17.24546623,0.273264527,28.32883453,18.07040787,25.12261009,26.0118618,77.1858139,75.71728516,76.67998505,20.0
2022-01-05 00:50:00,68.95450592,52.69412613,69.01280212,1.817599416,2.100624561,100.7662125,100.0872345,101.4768448,17.27420807,0.272271603,30.20600128,18.3968792,24.6484375,28.01166534,77.18817139,75.71851349,76.68244171,20.0
2022-01-05 01:00:00,68.97137451,52.74340057,69.01454926,1.810007215,1.908048987,100.6962051,100.1381073,101.5067749,17.12577057,0.271007538,29.52053452,18.02548599,26.47615814,27.84144211,77.19052124,75.71974182,76.68489075,20.0
2022-01-05 01:10:00,68.96063995,52.71612549,69.01863861,1.803674936,2.007229328,100.6140213,100.0732346,101.4972687,16.86930847,0.272171736,29.07711792,17.97384644,24.55907059,27.80899239,77.19287109,75.72097015,76.68734741,20.0
2022-01-05 01:20:00,68.92007446,52.67579269,69.02610779,1.798681021,2.00180459,100.6092072,100.0024414,101.4583664,15.87690926,0.271412045,26.55217361,17.79033661,25.77300835,28.45570564,77.19522858,75.72219086,76.68980408,20.0
2022-01-05 01:30:00,68.85690308,52.64220047,69.03051758,1.805677772,1.885925531,100.6039581,99.96324921,101.4109116,15.97729874,0.264863402,27.12731171,18.45016098,24.32349014,29.57616997,77.19757843,75.72341919,76.69226074,20.0
2022-01-05 01:40:00,68.79586792,52.63237381,69.02862549,1.807675242,1.888598084,100.5960922,99.97399902,101.4147186,15.84013653,0.257939398,27.40576172,18.42194176,24.80049896,29.86983109,77.19992828,75.72464752,76.69470978,20.0
2022-01-05 01:50:00,68.765625,52.64541626,69.01535797,1.807263494,1.835114837,100.6567154,99.97173309,101.4044647,16.11434364,0.271861047,27.98311424,19.62082291,25.3640213,31.65550613,77.20227814,75.72587585,76.69716644,20.0
2022-01-05 02:00:00,68.74478149,52.66669846,69.01034546,1.807211518,1.726993442,100.712059,99.98342133,101.3765717,15.64093304,0.259271443,26.48967361,20.00971031,24.50738907,31.38954544,77.20463562,75.72710419,76.69962311,30.0
2022-01-05 02:10:00,68.73196411,52.7266922,69.0426712,1.792597532,1.588665128,100.5332489,100.0311432,101.374855,15.50124168,0.274683595,27.42526245,19.35170174,24.5326004,32.1205864,77.20698547,75.72833252,76.70207214,20.0
2022-01-05 02:20:00,68.72911072,52.79701614,69.06997681,1.772474051,1.630241513,100.5675049,100.0576553,101.3831558,15.35180664,0.276636124,25.36131668,19.24939156,25.23068619,29.84104347,77.20933533,75.72956085,76.70452881,20.0
2022-01-05 02:30:00,68.75015259,52.86524582,69.0843811,1.797217488,1.778857708,100.6127777,100.0614395,101.391861,15.35026169,0.270701706,26.59305954,18.62163734,23.95565224,29.43655968,77.21168518,75.73078156,76.70698547,20.0
2022-01-05 02:40:00,68.76013184,52.89148712,69.12314606,1.771730304,1.772662997,100.5510788,100.0778198,101.3954544,15.41085052,0.276478022,26.04477692,18.23661232,24.11394691,27.53695679,77.21404266,75.73200989,76.70943451,20.0
2022-01-05 02:50:00,68.75707245,52.90119553,69.15607452,1.72115159,1.680210352,100.5359421,100.0759811,101.3865356,16.55166435,0.272803336,29.89670753,17.37462997,25.16178703,26.06092644,77.21639252,75.73323822,76.71189117,20.0
2022-01-05 03:00:00,68.76053619,52.91711426,69.16730499,1.779400229,1.719141483,100.5243378,100.056488,101.3689651,16.65100479,0.270550907,29.23719025,16.32901573,23.72454262,25.27309036,77.21874237,75.73446655,76.71434784,20.0
2022-01-05 03:10:00,68.76052856,52.85412216,69.16638184,1.797271609,1.748195171,100.650238,99.96102905,101.3972626,16.811903,0.268114656,29.52151489,16.75158119,24.55649757,25.49942207,77.22109985,75.73569489,76.71679688,20.0
2022-01-05 03:20:00,68.75112152,52.78591156,69.17050171,1.781959653,1.710241199,100.6270828,99.83342743,101.3847885,16.81188965,0.258840919,29.13046265,16.23541641,23.55085182,24.87909126,77.22344971,75.73692322,76.71925354,20.0
2022-01-05 03:30:00,68.73184204,52.75712585,69.20676422,1.798453927,1.645088077,100.5698471,99.77617645,101.3096848,16.70444298,0.249567181,29.60321617,15.87269688,25.01038742,24.98697662,77.22579956,75.73814392,76.72171021,20.0
2022-01-05 03:40:00,68.70478821,52.72285461,69.20731354,1.807908654,1.741048336,100.4417648,99.74116516,101.2627563,16.78778267,0.251713991,29.11184692,15.85276985,26.20967293,26.9229641,77.22814941,75.73937225,76.72416687,20.0
2022-01-05 03:50:00,68.66506958,52.66005707,69.20684052,1.807605505,1.978863835,100.471199,99.75892639,101.2390671,16.99560738,0.262370229,30.53443336,16.80177498,25.51565933,27.39076996,77.2305069,75.74060059,76.72661591,20.0
2022-01-05 04:00:00,68.62329102,52.57344818,69.19851685,1.807786107,2.033605337,100.5376587,99.71942139,101.2034836,17.16501427,0.270553708,30.70996284,16.60421562,24.40899467,26.91291618,77.23285675,75.74182892,76.72907257,20.0
2022-01-05 04:10:00,68.58207703,52.47877502,69.20124054,1.805432796,1.994381547,100.4708405,99.60542297,101.1431885,17.02685928,0.272932559,29.79623795,17.2468853,25.94813156,28.48939323,77.2352066,75.74305725,76.73152924,20.0
2022-01-05 04:20:00,68.54094696,52.40026093,69.20262909,1.800367594,1.9941957,100.3894119,99.63414001,101.0785522,17.03078651,0.271731287,30.24520111,17.25415611,24.28447723,27.79273224,77.23756409,75.74428558,76.73397827,20.0
2022-01-05 04:30:00,68.49780273,52.34249878,69.19273376,1.802437305,2.128339291,100.3075943,99.66234589,101.027977,16.93285561,0.270529985,30.38088989,17.4062233,25.45198631,28.13544846,77.23991394,75.74551392,76.73643494,20.0
2022-01-05 04:40:00,68.46264648,52.27138901,69.16499329,1.807545066,2.238226891,100.1402588,99.67724609,101.0041275,17.28855133,0.271392196,30.20723534,17.49597931,24.48615074,28.65008354,77.24226379,75.74673462,76.7388916,20.0
2022-01-05 04:50:00,68.43130493,52.20015335,69.13985443,1.807444811,2.146547079,100.084053,99.57036591,100.9633331,17.18532372,0.272974074,30.09376144,18.10765839,24.87794495,30.18764114,77.24461365,75.74796295,76.74134064,20.0
2022-01-05 05:00:00,68.37695313,52.13758469,69.13822174,1.774820685,1.985046268,100.0573654,99.4773941,100.9147873,17.39482498,0.27198258,31.09923935,18.29889297,25.19201088,30.68336487,77.24697113,75.74919128,76.7437973,20.0
2022-01-05 05:10:00,68.32720947,52.08781433,69.12230682,1.718902469,1.960268378,100.1407776,99.44828033,100.8798828,17.43592834,0.283610404,30.57295418,19.91904068,25.31954002,33.46334839,77.24932098,75.75041962,76.74625397,20.0
2022-01-05 05:20:00,68.28781891,52.03454208,69.10487366,1.713677764,2.066349983,100.067276,99.37571716,100.8511505,17.04341316,0.25446406,30.28821182,19.37231255,25.4926281,31.24892616,77.25167084,75.75164795,76.74871063,20.0
2022-01-05 05:30:00,68.2556839,51.96878433,69.07301331,1.735389352,2.190886974,99.9503479,99.28232574,100.821846,17.27077675,0.276090354,30.71346474,19.89273643,25.2348423,33.04296112,77.25402069,75.75287628,76.75115967,20.0
2022-01-05 05:40:00,68.21868896,51.92218399,69.05130005,1.807556152,2.502236843,99.94677734,99.25776672,100.7819595,16.78723907,0.285554409,28.24449921,19.49637794,24.44085121,30.92513466,77.25637817,75.75409698,76.75361633,20.0
2022-01-05 05:50:00,68.17433929,51.89201736,69.03012848,1.799633145,3.032815695,99.95690918,99.28660583,100.7400436,17.48987389,0.273181885,31.25894165,19.71818352,25.49190712,34.22897339,77.25872803,75.75532532,76.756073,20.0
2022-01-05 06:00:00,68.13247681,51.86512756,69.01371002,1.712957621,2.760818005,99.96884918,99.33176422,100.70047,17.53262138,0.275149614,30.75069809,20.99800682,23.24882698,38.31679535,77.26107788,75.75655365,76.75852203,30.0
2022-01-05 06:10:00,68.0951004,51.82354736,68.99800873,1.80162704,1.854968429,99.9894104,99.30519867,100.6679459,18.50592804,0.271892935,34.2287674,23.75564003,8.197532654,49.37014008,77.26343536,75.75778198,76.7609787,30.0
2022-01-05 06:20:00,68.07275391,51.78086853,68.9802475,1.789565682,2.197027922,100.0160828,99.19315338,100.6375809,17.48748016,0.270160019,30.88933372,23.10630608,11.32171535,48.04293442,77.26578522,75.75901031,76.76343536,30.0
2022-01-05 06:30:00,68.06307983,51.74835205,68.93886566,1.769786,2.077623367,99.94958496,99.04886627,100.594635,17.72398186,0.286852419,31.75147247,23.21959496,18.29732704,43.74821091,77.26813507,75.76023865,76.7658844,30.0
2022-01-05 06:40:00,68.01359558,51.73075867,68.90474701,1.721348166,1.956420302,99.8394165,99.08298492,100.52742,17.8246479,0.273295611,32.35902405,23.80511284,22.3985939,46.74498749,77.27048492,75.76146698,76.76834106,30.0
2022-01-05 06:50:00,67.96074677,51.70648575,68.87409973,1.817733169,1.892842054,99.69700623,99.11138916,100.4915619,18.15996361,0.262764156,32.01028061,22.72375107,32.54281616,42.31836319,77.27284241,75.76268768,76.77079773,30.0
2022-01-05 07:00:00,67.91368866,51.66266632,68.88503265,1.843326092,2.128201723,99.70697021,99.10710907,100.490242,20.8082962,0.275258541,40.87436295,20.74663162,35.50959778,36.27883148,77.27519226,75.76391602,76.77324677,30.0
2022-01-05 07:10:00,67.9527359,51.65582657,68.86611938,1.824769855,2.061164379,99.79505157,99.07945251,100.5271454,24.4428196,0.274737805,48.67811203,20.49828148,32.61437607,33.55778122,77.27754211,75.76514435,76.77570343,30.0
2022-01-05 07:20:00,67.965065,51.6590004,68.84803772,1.867237568,2.050804853,99.92119598,99.13793182,100.5905304,25.97867203,0.276405245,54.40577316,21.26496506,35.76160431,36.27583694,77.27989197,75.76637268,76.7781601,30.0
2022-01-05 07:30:00,67.90994263,51.61120605,68.85371399,1.902689219,2.319802761,99.98878479,99.27240753,100.6298218,26.98216248,0.276487738,53.68162155,20.88529587,34.0063324,34.35050201,77.28224945,75.76760101,76.78061676,30.0
2022-01-05 07:40:00,67.93074799,51.60620499,68.8480835,1.89776516,2.201627016,100.0222244,99.3728714,100.6769867,26.80434036,0.272022516,54.93411255,30.19539261,28.86432266,29.00156784,77.2845993,75.76882935,76.7830658,40.0
2022-01-05 23:00:00,67.18022919,50.94779205,68.38454437,1.753581285,2.072079897,99.38059998,98.70763397,100.1304779,24.08740807,0.271521449,44.91371155,19.51259422,34.23627853,34.27830887,77.47431183,76.16117096,77.14819336,20.0
2022-01-05 23:10:00,67.16665649,50.8409996,68.36530304,1.848204374,2.106170893,99.31802368,98.69610596,100.0488434,22.6551075,0.256117314,43.34932327,19.35928535,29.77012253,29.86712074,77.46648407,76.16117096,77.13990784,20.0
2022-01-05 23:20:00,67.1035614,50.69829941,68.3684082,1.930052519,2.086680889,99.17034149,98.61151123,99.92047119,20.83421135,0.274039268,37.94347,19.08098984,28.78569031,28.58168602,77.45864868,76.16117096,77.13161469,20.0
2022-01-05 23:30:00,67.04941559,50.64481735,68.33778381,1.877519846,1.942999005,99.07884216,98.41267395,99.81933594,19.3829174,0.276770651,34.85810852,18.42233086,24.11650658,27.09822273,77.45082092,76.16117096,77.12332153,20.0
2022-01-05 23:40:00,67.01464844,50.657341,68.30599976,1.967174172,1.855521917,98.98449707,98.30609894,99.72944641,18.77439308,0.275628179,32.92190933,18.14886665,26.5435009,28.93800735,77.44299316,76.16117096,77.11503601,20.0
2022-01-05 23:50:00,66.98880768,50.67750931,68.2882843,1.818827271,1.764218807,98.80463409,98.22764587,99.65434265,17.31454659,0.274812132,29.51141167,16.67029762,24.91720581,24.91637039,77.43516541,76.16117096,77.10674286,20.0
2022-01-06 00:00:00,66.96543884,50.68800735,68.27164459,1.728155494,2.077684164,98.68556976,98.20573425,99.59977722,16.71762848,0.295625657,27.96284676,17.00282669,26.25863457,28.57738876,77.42733002,76.16117096,77.09845734,20.0
2022-01-06 00:10:00,66.95019531,50.69482803,68.27161407,1.710271478,2.90480423,98.64029694,98.18313599,99.5356369,16.53900146,0.27549988,29.18800545,18.09093475,23.57116699,29.0896244,77.41950226,76.16117096,77.09016418,20.0
2022-01-06 00:20:00,66.94551849,50.72188568,68.28022766,1.835238218,3.048901081,98.69385529,98.18347931,99.51605988,15.65915585,0.273753703,26.2870636,17.78746605,23.85321045,27.31193542,77.4116745,76.16117096,77.08187103,20.0
2022-01-06 00:30:00,66.94658661,50.7778511,68.28257751,1.888308764,3.093002558,98.82907104,98.23326874,99.56114197,14.30695057,0.274756014,21.5642128,16.28892708,34.47742081,23.0927124,77.40384674,76.16117096,77.07358551,20.0
2022-01-06 00:40:00,66.96142578,50.85107803,68.27880096,1.845989466,2.188933134,98.82181549,98.22522736,99.54380798,16.79791641,0.259949863,33.12927246,16.31652832,29.48753929,26.64235115,77.39601135,76.16117096,77.06529236,20.0
2022-01-06 00:50:00,66.97913361,50.93165588,68.26673889,1.791257381,2.056335449,98.73575592,98.18199158,99.50772095,15.91186714,0.274383903,27.01207161,17.07006264,24.60889053,26.84638977,77.38818359,76.16117096,77.05700684,20.0
2022-01-06 01:00:00,66.97249603,51.00296783,68.25071716,1.804814816,2.095382929,98.7164917,98.11846161,99.51435852,16.21629715,0.278906405,28.07524109,17.02037048,24.69965553,27.6022644,77.38035583,76.16117096,77.04871368,20.0
2022-01-06 01:10:00,66.97470856,51.02419281,68.24584198,1.817625999,2.109821558,98.70998383,98.07642365,99.51358795,16.12151337,0.297175258,27.98022652,17.19845581,24.10441208,26.18828583,77.37252808,76.16117096,77.04042053,20.0
2022-01-06 01:20:00,67.00428772,50.99458313,68.25366211,1.77825141,1.992119074,98.68060303,98.05278015,99.50286102,15.18685246,0.29637897,26.09714508,15.39561844,35.49684143,22.1050663,77.36469269,76.16117096,77.03213501,20.0
2022-01-06 01:30:00,66.9943161,50.98655319,68.25945282,1.737601638,1.844105601,98.67520905,97.99864197,99.49032593,15.77713871,0.296374381,27.8621254,15.40594959,28.54566002,23.53125,77.35686493,76.16117096,77.02384186,20.0
2022-01-06 01:40:00,66.98836517,50.96902847,68.26635742,1.727235794,1.689549565,98.75437927,97.94732666,99.47648621,15.90542793,0.276245683,27.26214218,15.59909439,25.64782715,23.75586319,77.34903717,76.16117096,77.01554871,20.0
2022-01-06 01:50:00,66.9961319,50.96485138,68.27622986,1.776812673,1.843890071,98.7978363,97.90579224,99.45397186,16.39536095,0.271921515,28.36021996,15.17316341,26.54980087,25.10715866,77.34120941,76.16117096,77.00726318,20.0
2022-01-06 02:00:00,66.99011993,51.01450729,68.28909302,1.807544589,1.995253086,98.77146149,97.89794922,99.41719818,16.33237839,0.278721035,28.45145226,15.35558796,27.70974922,24.18565178,77.33337402,76.16117096,76.99897003,20.0
2022-01-06 02:10:00,66.98019409,51.03518677,68.30310822,1.807684064,2.122000217,98.75661469,97.89609528,99.400177,16.09156036,0.296689689,28.20718002,15.71330261,25.21611023,23.66444588,77.32554626,76.16117096,76.99068451,20.0
2022-01-06 02:20:00,66.95707703,51.03098297,68.30889893,1.807785749,2.069333076,98.73622894,97.88884735,99.41468811,16.13147736,0.288934559,27.29906273,15.80951023,23.76623344,22.88434982,77.31771851,76.16117096,76.98239136,20.0
2022-01-06 02:30:00,66.95597076,51.06437683,68.29975128,1.802050948,1.963855028,98.69337463,97.86968994,99.42619324,16.33271408,0.297716081,28.13776779,16.21515083,27.34896278,24.70054054,77.30989075,76.16117096,76.97409821,20.0
2022-01-06 02:40:00,66.95769501,51.11838531,68.31218719,1.78452611,1.856768847,98.61793518,97.88866425,99.39196777,16.16522789,0.271036506,27.58186531,15.99842453,26.14381981,23.82002068,77.30206299,76.16117096,76.96581268,20.0
2022-01-06 02:50:00,66.97074127,51.18397522,68.3242569,1.787513018,1.836099625,98.59793854,97.93712616,99.38331604,16.29654503,0.273025811,28.94311523,14.90908241,25.18461418,23.70942497,77.2942276,76.16117096,76.95751953,20.0
2022-01-06 03:00:00,66.97947693,51.26581955,68.33808899,1.784387589,1.845728397,98.75885773,97.99333954,99.42735291,16.15462494,0.270905137,28.1441803,15.34277248,23.58151627,23.0636673,77.28639984,76.16117096,76.94923401,20.0
2022-01-06 03:10:00,66.99401093,51.31296539,68.36155701,1.770605564,1.758523464,98.74119568,98.01140594,99.45993042,16.36895561,0.298663646,29.78352547,15.59476852,27.52122688,24.95857239,77.27857208,76.16117096,76.94094086,20.0
2022-01-06 03:20:00,67.03128815,51.35438919,68.38356781,1.791240096,1.717937708,98.73910522,98.00035095,99.49479675,16.25534248,0.273837686,29.02375221,15.6253624,29.29735184,23.17608643,77.27074432,76.16117096,76.93264771,20.0
2022-01-06 03:30:00,67.04283905,51.37046432,68.40104675,1.806271791,1.712782264,98.79637146,98.03774261,99.52394867,15.92169571,0.271995038,27.64544106,15.81560135,27.6296196,24.22416878,77.26290894,76.16117096,76.92436218,20.0
2022-01-06 03:40:00,67.04947662,51.3381691,68.41373444,1.798562646,1.732865334,98.83407593,98.06840515,99.51132202,16.32675552,0.270558745,29.00662613,15.03135109,27.22826385,24.04620934,77.25508118,76.16117096,76.91606903,20.0
2022-01-06 03:50:00,67.03557587,51.30503845,68.42576599,1.803526163,1.881040215,98.85253906,98.07813263,99.5082016,16.31807709,0.280164689,27.87452888,15.30412674,27.28652763,24.38866425,77.24725342,76.16117096,76.90778351,20.0
2022-01-06 04:00:00,67.04241943,51.27070999,68.43677521,1.791452169,2.035577774,98.71364594,98.10585785,99.52027893,16.37475014,0.29672876,29.01153564,15.07019806,25.73575974,23.49310303,77.23942566,76.16117096,76.89949036,20.0
2022-01-06 04:10:00,67.04548645,51.23953629,68.45005035,1.714685082,2.091299772,98.60512543,98.09026337,99.50485992,16.10820007,0.297532678,28.29750633,15.71491241,25.17520905,24.5336628,77.23159027,76.16117096,76.8911972,20.0
2022-01-06 04:20:00,67.02957916,51.21159363,68.45762634,1.765708447,2.104752302,98.63355255,98.03636932,99.48249817,16.32844353,0.295833677,27.89425087,15.09297371,25.2474575,23.52765083,77.22376251,76.16117096,76.88291168,20.0
2022-01-06 04:30:00,66.99912262,51.17528915,68.45135498,1.807748795,2.120337009,98.64640808,98.00115967,99.44807434,16.27865219,0.295576453,28.10954666,15.33423042,25.87921143,24.04902649,77.21593475,76.16117096,76.87461853,20.0
2022-01-06 04:40:00,66.97057343,51.06977844,68.44490814,1.805214286,1.991143703,98.65382385,97.99642181,99.43291473,16.2034626,0.297738671,28.12741852,15.62961292,25.48596382,23.60536575,77.20810699,76.16117096,76.86632538,20.0
2022-01-06 04:50:00,66.94835663,50.9504776,68.44599152,1.770564675,1.961709261,98.66665649,98.00805664,99.40181732,16.25564194,0.283877224,28.6229229,15.50518227,24.85692978,23.17349815,77.20027161,76.16117096,76.85803986,20.0
2022-01-06 05:00:00,66.88192749,50.80778885,68.4559021,1.737779737,2.054709196,98.56936646,97.91096497,99.33698273,16.14271545,0.275578737,28.12646675,15.03423214,26.50933456,24.23695755,77.19244385,76.16117096,76.8497467,20.0
2022-01-06 05:10:00,66.82002258,50.71446609,68.42124939,1.720358253,1.95183599,98.41201782,97.80976868,99.29677582,16.53183174,0.275764138,29.75146103,15.19244957,27.43444443,23.8561821,77.18461609,76.16117096,76.84146118,20.0
2022-01-06 05:20:00,66.75801849,50.6271553,68.38938141,1.801839352,2.00565958,98.3327713,97.74810028,99.24139404,16.33421135,0.275359392,28.6948452,15.77169514,28.21405602,24.86985397,77.17678833,76.16117096,76.83316803,20.0
2022-01-06 05:30:00,66.69178009,50.56513214,68.36556244,1.807647467,2.192579269,98.27487183,97.71009064,99.15784454,16.45614243,0.275717646,29.47771645,15.5797987,28.15851593,23.54614449,77.16895294,76.16117096,76.82487488,20.0
